asset_id,local_path,extension,mime_type,size_bytes,signature_result,pdf_pages,readability_result,detail
WEB-0415,06_黄金美元与储备配置/外部原件/WEB-0415_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91125,NOT_APPLICABLE,,PASS,
WEB-0416,06_黄金美元与储备配置/外部原件/WEB-0416_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93860,NOT_APPLICABLE,,PASS,
WEB-0417,06_黄金美元与储备配置/外部原件/WEB-0417_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93323,NOT_APPLICABLE,,PASS,
WEB-0418,06_黄金美元与储备配置/外部原件/WEB-0418_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93858,NOT_APPLICABLE,,PASS,
WEB-0419,06_黄金美元与储备配置/外部原件/WEB-0419_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93335,NOT_APPLICABLE,,PASS,
WEB-0420,06_黄金美元与储备配置/外部原件/WEB-0420_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91600,NOT_APPLICABLE,,PASS,
WEB-0421,06_黄金美元与储备配置/外部原件/WEB-0421_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91120,NOT_APPLICABLE,,PASS,
WEB-0422,06_黄金美元与储备配置/外部原件/WEB-0422_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91608,NOT_APPLICABLE,,PASS,
WEB-0423,06_黄金美元与储备配置/外部原件/WEB-0423_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91136,NOT_APPLICABLE,,PASS,
WEB-0424,06_黄金美元与储备配置/外部原件/WEB-0424_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93860,NOT_APPLICABLE,,PASS,
WEB-0425,06_黄金美元与储备配置/外部原件/WEB-0425_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93326,NOT_APPLICABLE,,PASS,
WEB-0426,06_黄金美元与储备配置/外部原件/WEB-0426_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93869,NOT_APPLICABLE,,PASS,
WEB-0427,06_黄金美元与储备配置/外部原件/WEB-0427_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93358,NOT_APPLICABLE,,PASS,
WEB-0428,06_黄金美元与储备配置/外部原件/WEB-0428_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,92597,NOT_APPLICABLE,,PASS,
WEB-0429,06_黄金美元与储备配置/外部原件/WEB-0429_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,92103,NOT_APPLICABLE,,PASS,
WEB-0430,06_黄金美元与储备配置/外部原件/WEB-0430_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93600,NOT_APPLICABLE,,PASS,
WEB-0431,06_黄金美元与储备配置/外部原件/WEB-0431_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93063,NOT_APPLICABLE,,PASS,
WEB-0432,06_黄金美元与储备配置/外部原件/WEB-0432_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93856,NOT_APPLICABLE,,PASS,
WEB-0433,06_黄金美元与储备配置/外部原件/WEB-0433_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93335,NOT_APPLICABLE,,PASS,
WEB-0434,06_黄金美元与储备配置/外部原件/WEB-0434_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93850,NOT_APPLICABLE,,PASS,
WEB-0435,06_黄金美元与储备配置/外部原件/WEB-0435_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93319,NOT_APPLICABLE,,PASS,
WEB-0436,06_黄金美元与储备配置/外部原件/WEB-0436_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93895,NOT_APPLICABLE,,PASS,
WEB-0437,06_黄金美元与储备配置/外部原件/WEB-0437_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93330,NOT_APPLICABLE,,PASS,
WEB-0438,06_黄金美元与储备配置/外部原件/WEB-0438_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,90697,NOT_APPLICABLE,,PASS,
WEB-0439,06_黄金美元与储备配置/外部原件/WEB-0439_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,90197,NOT_APPLICABLE,,PASS,
WEB-0440,06_黄金美元与储备配置/外部原件/WEB-0440_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93663,NOT_APPLICABLE,,PASS,
WEB-0441,06_黄金美元与储备配置/外部原件/WEB-0441_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93068,NOT_APPLICABLE,,PASS,
WEB-0442,06_黄金美元与储备配置/外部原件/WEB-0442_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93981,NOT_APPLICABLE,,PASS,
WEB-0443,06_黄金美元与储备配置/外部原件/WEB-0443_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93362,NOT_APPLICABLE,,PASS,
WEB-0444,06_黄金美元与储备配置/外部原件/WEB-0444_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93670,NOT_APPLICABLE,,PASS,
WEB-0445,06_黄金美元与储备配置/外部原件/WEB-0445_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93177,NOT_APPLICABLE,,PASS,
WEB-0446,06_黄金美元与储备配置/外部原件/WEB-0446_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,87652,NOT_APPLICABLE,,PASS,
WEB-0447,06_黄金美元与储备配置/外部原件/WEB-0447_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,87344,NOT_APPLICABLE,,PASS,
WEB-0448,06_黄金美元与储备配置/外部原件/WEB-0448_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93893,NOT_APPLICABLE,,PASS,
WEB-0449,06_黄金美元与储备配置/外部原件/WEB-0449_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93442,NOT_APPLICABLE,,PASS,
WEB-0450,06_黄金美元与储备配置/外部原件/WEB-0450_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93958,NOT_APPLICABLE,,PASS,
WEB-0451,06_黄金美元与储备配置/外部原件/WEB-0451_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93429,NOT_APPLICABLE,,PASS,
WEB-0452,06_黄金美元与储备配置/外部原件/WEB-0452_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91710,NOT_APPLICABLE,,PASS,
WEB-0453,06_黄金美元与储备配置/外部原件/WEB-0453_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91174,NOT_APPLICABLE,,PASS,
WEB-0454,06_黄金美元与储备配置/外部原件/WEB-0454_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93977,NOT_APPLICABLE,,PASS,
WEB-0455,06_黄金美元与储备配置/外部原件/WEB-0455_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,93345,NOT_APPLICABLE,,PASS,
WEB-0456,06_黄金美元与储备配置/外部原件/WEB-0456_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91702,NOT_APPLICABLE,,PASS,
WEB-0457,06_黄金美元与储备配置/外部原件/WEB-0457_XLSX_entry_xl_worksheets_sheet6.xml/original.html,.html,text/html;charset=UTF-8,91137,NOT_APPLICABLE,,PASS,
WEB-0458,05_全球周期与历史危机/外部原件/WEB-0458_6._上海期货交易所，2013年12月，《美联储QE决策的时间纵向分析及对金价的影响》——2013年12月18日美联储宣布缩减购债：_/original.pdf,.pdf,application/pdf,3641317,PASS,12,PASS,
WEB-0459,08_企业案例与公开披露/外部原件/WEB-0459_上期所研究报告/original.pdf,.pdf,application/pdf,891891,PASS,5,PASS,
WEB-0469,07_会计合规与制裁/外部原件/WEB-0469_1._传音控股_2023_2024_年报与三季报（人民币营收、非洲占比、汇率损失）：上交所披露：_/original.html,.html,text/html,65612,NOT_APPLICABLE,,PASS,
WEB-0471,08_企业案例与公开披露/外部原件/WEB-0471_国家统计局，2025-01/original.html,.html,text/html,591116,NOT_APPLICABLE,,PASS,
WEB-0472,08_企业案例与公开披露/外部原件/WEB-0472_2024-12/original.html,.html,text/html,272046,NOT_APPLICABLE,,PASS,
WEB-0492,"06_黄金美元与储备配置/外部原件/WEB-0492_17_World_Bank,_Commodity_Markets_Pink_Sheet,/original.html",.html,text/html; charset=utf-8,59707,NOT_APPLICABLE,,PASS,
WEB-0493,07_会计合规与制裁/外部原件/WEB-0493_3._苏丹_GDP（2023_年_-12%～-18%）：世界银行《Sudan_Economic_Update》：_/original.html,.html,text/html; charset=utf-8,60302,NOT_APPLICABLE,,PASS,
WEB-0494,06_黄金美元与储备配置/外部原件/WEB-0494_2._世界银行（World_Bank），2022，《Lebanon's_Crisis_Great_Denial_in_the_Deliberat/original.html,.html,text/html; charset=utf-8,29047,NOT_APPLICABLE,,PASS,
WEB-0495,"04_国别货币与中国出海/外部原件/WEB-0495_1._世界银行（World_Bank），2023，《Lebanon_Economic_Monitor,_Spring_2023_Normaliz/original.html",.html,text/html; charset=utf-8,28749,NOT_APPLICABLE,,PASS,
WEB-0496,06_黄金美元与储备配置/外部原件/WEB-0496_XLSX_entry_xl_worksheets_sheet4.xml/original.html,.html,text/html; charset=utf-8,33074,NOT_APPLICABLE,,PASS,
WEB-0497,05_全球周期与历史危机/外部原件/WEB-0497_5._世界银行《Global_Economic_Prospects》1995_年墨西哥_GDP_数据（-6.2%）：_/original.html,.html,text/html;charset=utf-8,167419,NOT_APPLICABLE,,PASS,
WEB-0498,07_会计合规与制裁/外部原件/WEB-0498_8._布伦特_2024_年走势：世界银行_Pink_Sheet：_/original.html,.html,text/html;charset=utf-8,56306,NOT_APPLICABLE,,PASS,
