"scope","relative_path","size_bytes","mtime_utc","sha256"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0445.md","1728","2026-08-15T19:41:17.252Z","356380e7a9974fee9683b873e9539117ee727c9a30d5228fb8b6ecba1f381a91"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0446.md","1734","2026-08-15T19:41:17.252Z","0bf435d5895d1712ff27e4021ed3d70365d945a353ceba604f65d7644d6f53e6"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0447.md","1728","2026-08-15T19:41:17.253Z","ad088c44e8e4c9dcda647d9e114a4c92f1a5f97d4c00633cbf90456e2de442f9"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0448.md","1734","2026-08-15T19:41:17.255Z","f54e42b6ee62d445b065daa2ad2f28592d4ae41a83f38fbe5ccf0c746888818b"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0449.md","1728","2026-08-15T19:41:17.256Z","7f215405b452299c57dcba1fb3ddf3971e5c25a687ecc760bf5b67810de7783d"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0450.md","1734","2026-08-15T19:41:17.257Z","3004b9c7232f22db5db68574481b54e9d6864be2b138d277cdb94682f41936a8"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0451.md","1728","2026-08-15T19:41:17.258Z","5d6735ac2bb87d9bc7edf3559ad4442a252561fa5abfa80f69a3264ded4016d1"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0452.md","1734","2026-08-15T19:41:17.259Z","41421539901649bc7aebc59127111339d0b545d8fcc61af963966fe22b353bac"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0453.md","1728","2026-08-15T19:41:17.260Z","a412f94e6f3e51384f5fe39285ed1914238b697b9fa9200acad0e05878a08e14"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0454.md","1734","2026-08-15T19:41:17.261Z","37b2934e6cd489173999e911abc217e3ccd931d883e3483bd389f1d01d583b4e"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0455.md","1728","2026-08-15T19:41:17.263Z","1d5cf616f4f7aad09a4e25059fca0c53d7697b85f09978ca85eacc20d3c6b17b"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0456.md","1734","2026-08-15T19:41:17.264Z","4ab5dddf0a19e56aa140409125a0ec5812bccf26029d34be55b3222d52ee7a37"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0457.md","1728","2026-08-15T19:41:17.265Z","21ccacf98aca0dd9391398dcf22b989eb646c1535cd8b204f74d8e99f53b3d03"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0458.md","1162","2026-08-15T19:41:17.265Z","41145e885d65b6e87e9a81fab985b4dadc4fbffda5b6e6830471b514bc4a5f42"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0459.md","834","2026-08-15T19:41:17.266Z","c4e3bbdcf95d778265733a9af1e00c1ff37bb4d7b2a451fabcaa42c154371330"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0460.md","673","2026-08-15T19:41:17.268Z","b7f93ae9ffe6141bf89607406390cb75cd3662579014d510b0268c5b5779cb27"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0461.md","817","2026-08-15T19:41:17.269Z","7b4db3646915669a425b7598dda80767507575c8632ef37d4485656ba4e2d2df"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0462.md","994","2026-08-15T19:41:17.270Z","48ebd5e4eedb2143e31a9a1c1d8ac45efcf41099b2db8ede36a92d18e54cc506"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0463.md","1023","2026-08-15T19:41:17.270Z","f41fa1ac4247ce40fea8b25c3abf401b19c57a3eb52b504077e5f9d7830297f0"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0464.md","1010","2026-08-15T19:41:17.272Z","b59032f74690be0662ceca22338af90d6c7fe03290672b233b8c6631b124e722"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0465.md","787","2026-08-15T19:41:17.273Z","779e287112bc959a2cc22b6b772664f6236df6f9d630e90727fbe5c5273e3ca9"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0466.md","671","2026-08-15T19:41:17.274Z","c5edef8055b3f863b4bdf1f090a9b41b7f639bf02b05e3b81724b775f10e42db"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0467.md","671","2026-08-15T19:41:17.274Z","af2e2d7f649a9dcc88635a365c25fb7ef8d1cdb77aa2acd45bdaf98c68733ea9"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0468.md","764","2026-08-15T19:41:17.275Z","6cdf5984ec6216d41994b2e1b7715fc1bc9908b4b016adfafd1228a049caafaf"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0469.md","993","2026-08-15T19:41:17.276Z","de5aee802c48528133d6246e948f3a871ee497d5b40f1c481bb67ac28a4aef66"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0470.md","738","2026-08-15T19:41:17.277Z","89c64de57d81a3b9d1a52b82d5392b0f71218f7d03037a694e56cc83e07b740b"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0471.md","889","2026-08-15T19:41:17.277Z","8970e307f53cdebf0dbad9c10019c5e93c8652b60c47a8c6bba8648b40b682af"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0472.md","838","2026-08-15T19:41:17.279Z","fe7225827cc51b2c23d3da76688c71166752e7f3474cbe96455253dd12355452"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0473.md","840","2026-08-15T19:41:17.280Z","17fb99742ff2268909a66bba9f1f73f4e009e99a4ecd0c8f9bed3004cd1296f7"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0474.md","777","2026-08-15T19:41:17.281Z","21d1b3ab2fafbd82cd0127359ed406b9758a3d8dfcfa14d62f7a39965a9d9c05"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0475.md","865","2026-08-15T19:41:17.282Z","e33d38a6d3a721b4ce18f62190c4e64abafd8846d8b5645043197ea22aa77f08"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0476.md","809","2026-08-15T19:41:17.283Z","b1c8ce69aada31e72b0dc376ef6011b4ff8d74411582df957596c7c5f7049d7d"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0477.md","701","2026-08-15T19:41:17.284Z","392042afef865680e3882e79e9ba9a03d20105abd02ac5881f3dfd6a87d131a3"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0478.md","765","2026-08-15T19:41:17.285Z","232b676c841af001ffd959103881469f1e8f5b615e58426e3bf6bcd48c7547a7"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0479.md","891","2026-08-15T19:41:17.286Z","f11cd56bc2322dc18b9c744c42b6bf5ef2ba22e3204f3c14800ea774c73ccb33"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0480.md","750","2026-08-15T19:41:17.287Z","c899b69f11702f4efe390d743b7cea0b2675d12e575145f3e08e45e9c7f891d4"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0481.md","772","2026-08-15T19:41:17.287Z","03db803b4c33a7ab029c62a60c2ac24e84c22ae976e4173b693c9ea9f3d2d463"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0482.md","811","2026-08-15T19:41:17.289Z","57f951c6d6206dfb44517ed396754b295a92f738b08eb806695350e6fdac5442"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0483.md","873","2026-08-15T19:41:17.289Z","7b951f8ade907a66778c3ff323584deb45754bb76963f7dbf075f4ff01002bb4"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0484.md","762","2026-08-15T19:41:17.290Z","2861d542de7857cb9313269ce75d48b1694fe5ec04d0f247876d576756375e02"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0485.md","1108","2026-08-15T19:41:17.291Z","26f0ba5764fac3cb16fe261e87bf4a8ee5f6fa79ee74b77d765d8ce4c697e42b"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0486.md","1016","2026-08-15T19:41:17.292Z","1bf43760a0bf03a2c3196320beb59c0c04ab333cb5653f2e2f2c3fb550b0d34f"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0487.md","1033","2026-08-15T19:41:17.293Z","d3ce635eb8221c2069e64b162d2aa1268860f089eb4bc212f55bea5eb8a38864"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0488.md","1137","2026-08-15T19:41:17.293Z","b797712131a7664b6661d31f0a621b84fd8bb78de691e52feca3dee41c921ac0"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0489.md","1613","2026-08-15T19:41:17.294Z","108f78b20a5e02634a40ff8a242b67116e0411178b1584cc7502583a7155574b"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0490.md","1018","2026-08-15T19:41:17.295Z","460ec9b928b514491f131cf7a403aaff60cdbb263c105724f26f252e66de2c2c"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0491.md","920","2026-08-15T19:41:17.295Z","76e74eb0f2c048881cfb4170cdb65c792e1268b8ed4c8e2119b0fdf775e118de"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0492.md","916","2026-08-15T19:41:17.297Z","3e10ba5f090193928499a33108c6d3f4a9eb3f61b093512ee0f86ba621b92482"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0493.md","910","2026-08-15T19:41:17.299Z","cac5c12f2f4677db93d830bb145f3cc56b0ba4125c07f2982364b83b17bde67e"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0494.md","1035","2026-08-15T19:41:17.299Z","546c3571c2677e59751b9ff682051615c74bdbc3c059d6f3fa41b5e971dd0f8c"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0495.md","1041","2026-08-15T19:41:17.300Z","38b234b7ce74adbb756da18a204885e255e5dea9a53ce92e2f9622333943b6a6"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0496.md","2070","2026-08-15T19:41:17.301Z","6ccd6169225bc186e9ccc8312fd94228377bf17b9e450a45a82272b6ee3ced07"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0497.md","951","2026-08-15T19:41:17.301Z","8dd919291830166c4ce08c0fba784ba07604c6accb3fc0ce9464ed0e7108d9fc"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0498.md","1619","2026-08-15T19:41:17.302Z","21d886dadac7ca810b60a6442d79959779b2dda8b038b0e9f252c8a378855871"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0499.md","682","2026-08-15T19:41:17.304Z","5e30b1d59883fa9b72f94796c8a10c5c2531177a047d54c4cf9f000dcee45ceb"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0500.md","695","2026-08-15T19:41:17.305Z","f0ab52add8b37bbcc221d4c56b1cb0539c9a09cb490239180c01c330de7b5ce9"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0501.md","692","2026-08-15T19:41:17.306Z","794f8a667d4b786e08c670a2de9639f014037dd98efe9d0e76946ec7cff6a47f"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0502.md","690","2026-08-15T19:41:17.307Z","7e30fcd2149c1544756b6e7a5111fdb86b3a7c396a474f4d8b935b4521674f64"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0503.md","655","2026-08-15T19:41:17.307Z","9f2d3806c6bdca9c06aa8b3f2b863e064d20b5f4db1ccc23a8d8d54fd0242750"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0504.md","667","2026-08-15T19:41:17.308Z","f5f7d133865a1bd78f34cfe9b6716ab4a6e532aa46dad65265393328f833c308"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0505.md","654","2026-08-15T19:41:17.309Z","ed638312fbc4504336cf1a43f7980ffe3377141eaef020e0b116c26267795c57"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0506.md","666","2026-08-15T19:41:17.310Z","e0a2853e63d9b02a2599e7e022fd5eaf649d543cc47a1628a6581cc96670a65f"
"ARCHIVE_V1.0","00_交接入口/资料卡/WEB-0507.md","813","2026-08-15T19:41:17.311Z","676363e5264a16c284f4f8adbbce2632af2d9303506a162518441ec989467ce4"
"ARCHIVE_V1.0","00_交接入口/AI_CONTEXT.json","2078","2026-08-15T19:41:17.326Z","f79b25c9a0cd3eac60f4105a62dd4940b2367c1e18ef6996b19b4a948f8d7e42"
"ARCHIVE_V1.0","00_交接入口/AI_HANDOFF_TEST_RESULTS.md","2500","2026-08-15T19:41:17.325Z","d0c61324b13823a1f5e830f15a21befaec462df7817f7632919e8b1f41a11024"
"ARCHIVE_V1.0","00_交接入口/AI_HANDOFF_TESTS.json","4206","2026-08-15T19:41:17.324Z","94dd672432b396abd5697075669c93d879cb8294fe6f6fddb2d642e4dd5e42b3"
"ARCHIVE_V1.0","00_交接入口/AI_HANDOFF.md","819","2026-08-15T19:41:17.328Z","0562a8ce368f6e8f5922f64938a2b5993c9902c39cdf4c0670bc771dc025a6ad"
"ARCHIVE_V1.0","00_交接入口/checksums_sha256.txt","140919","2026-08-15T19:44:59.211Z","01cdf37a25158e676c32518134d7d9f0b0f7ebbbfb25863a10e5f1bffe2466d3"
"ARCHIVE_V1.0","00_交接入口/legacy_inconsistencies.csv","563","2026-08-15T19:41:16.471Z","d00c73793d3f2d5406f2aa1167d249fae85030291fe31bffeab8d46a0efb0d1e"
"ARCHIVE_V1.0","00_交接入口/license_matrix.csv","1043","2026-08-15T19:41:15.137Z","4ff5492861a8dea60245bb7727ce127b3f5507325441d86a8533cea754411f14"
"ARCHIVE_V1.0","00_交接入口/README_研究资料包.md","1123","2026-08-15T19:41:17.326Z","c30ce36c08e6e84c1877e6a33616ac4729752ae281f1607b11c66cfda8f4d346"
"ARCHIVE_V1.0","01_比赛与项目基线/本地原件/02数据创新平台.pdf","170561","2026-05-31T13:34:45.000Z","633a1bad02eb6bbc88b06960a6409f6eea6b2f3f9b24a645d653f55aa33e8e00"
"ARCHIVE_V1.0","01_比赛与项目基线/本地原件/生成评分标准表.mjs","12224","2026-08-13T06:41:43.057Z","e8d5e0d960916c03fee75e9a280892b0394e141f6e225c379249fd09cf0a7b1e"
"ARCHIVE_V1.0","01_比赛与项目基线/本地原件/预览_硬性要求与评分标准.png","445139","2026-08-13T06:41:55.285Z","09a7f53344f9eb2b7fc114a8b7d80c998169a295f4c258e5869388033021263a"
"ARCHIVE_V1.0","01_比赛与项目基线/本地原件/预览_整体流程.png","174557","2026-08-13T06:41:55.457Z","5d383508c56d3ab9e811c6bf5faf8b29ebe6c01c6a44cf66ccac474cac83e13e"
"ARCHIVE_V1.0","01_比赛与项目基线/本地原件/XH-202612_Smartbi AI驱动的数据创新平台研究.pdf","371900","2026-04-25T05:16:20.000Z","f340b535e9a64e681030a6e45be673a9704163b77c29b49575aaae6d0475b242"
"ARCHIVE_V1.0","01_比赛与项目基线/本地原件/XH-202612比赛硬性要求与评分标准_含技术方案.xlsx","11694","2026-08-13T06:41:56.168Z","29f5360c483e95434bd813060528e7fcd566a02fdfa0057cabaf06c8ed3b5867"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/方案整合与实施路径/方案整合与实施路径.pdf","257271","2026-08-14T14:10:07.777Z","88a7b97b7afd4bcda622d0cf510c7d772a2e1a8891fc3273d48965e036051ff8"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/方案整合与实施路径/方案整合与实施路径.tex","23584","2026-08-14T11:42:17.722Z","43c046224dbfe9a6fba1b674f16937469f6f5313587b491864aa8ea80a7ef740"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/方案整合与实施路径/build/方案整合与实施路径.pdf","250703","2026-08-14T11:55:12.432Z","038613ed2177f92bf58b02c872c3ccefe3671eefbbf4ae6e36551fd0af86ffbf"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/01_项目可行性研究与参赛方案书.pdf","390382","2026-08-15T10:14:02.809Z","42f7992ea729ec4589013232c9d1d1b782f3aa70b8d3f44df6f180a86b5e3815"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/01_项目可行性研究与参赛方案书.tex","67331","2026-08-15T12:20:15.724Z","6c7d13e45b64e9db6e6fb712ad610ae9931e13f59ea645d61b667ba577375a91"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/02_项目执行与协作手册.pdf","346259","2026-08-15T12:24:51.844Z","540d8960b43c2b101c231dc96dc44c82bb0ac4be57990983e9ee037f3ca51807"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/02_项目执行与协作手册.tex","44193","2026-08-15T12:23:12.914Z","8eef1e280ff443b2da39cf68de499d64b417fb5a960bcc1d2fd279d2311276bd"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/03_多币种流动性与黄金战略储备周期配置计划书.pdf","345721","2026-08-15T13:57:37.780Z","b79b704b604e4c325b87ec06b8648655b112f6d13db8131e10072836b90de63f"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/03_多币种流动性与黄金战略储备周期配置计划书.tex","55815","2026-08-15T13:57:17.390Z","797bbb635ba521647a7e0f693072c51876b1dca2d444cbb783812bccadd86587"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/04_亚非拉国别风险与多币种储备智能决策平台总计划书.pdf","558120","2026-08-15T16:22:33.398Z","b7de5841fb32949c2d732ffaf9c1488129bdf67262c5f1582cf8e7e5c7808e07"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/04_亚非拉国别风险与多币种储备智能决策平台总计划书.tex","159422","2026-08-15T16:22:13.697Z","b995764d6208f736317ad9a8fa72c56a105fb79ed54f9a04c9ae5e8b026fd56a"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/05_全球经济周期与亚非拉国别风险多币种储备智能决策平台总计划书.pdf","632876","2026-08-15T17:52:56.794Z","1e8cb0972e07006264dfbc577f2be7b8749e8bc37a2c2cd40c4a47bdef855b0a"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/05_全球经济周期与亚非拉国别风险多币种储备智能决策平台总计划书.tex","203441","2026-08-15T17:52:23.277Z","17b6c8dce3637ba949c1583ff2d7f788053b3591ca3b1987f49956b99d79c293"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_项目实施与数据采集全景图_预览.png","225947","2026-08-15T13:08:23.937Z","77d10ec3570889fe99489585404284555d7a7ba0058c848952edb49657493c72"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_项目实施与数据采集全景图.mmd","17292","2026-08-15T13:06:21.885Z","29f1d9c703e077fec2db8f332c5ebb112daa90ba8ddd4cdb73bc88f23366bcab"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_项目实施与数据采集全景图.svg","368327","2026-08-15T13:07:08.506Z","66f1c1a910bdbb50d2649ec78bdecb1eed1f22361ff8f72b92a8f7d7e16cd83b"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_V3.0_数据采集处理与Smartbi落地全流程_预览.png","334810","2026-08-15T15:22:44.520Z","c7319fa95831f06e5a54c447125201296112e42c580ac16db6cc05aa40d3b95a"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_V3.0_数据采集处理与Smartbi落地全流程.mmd","7025","2026-08-15T15:18:42.290Z","711cc530a4726cebdb0db425f2ea961deae6b8e4b44dfb0e127bf0859aa04192"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_V3.0_数据采集处理与Smartbi落地全流程.svg","251245","2026-08-15T15:22:41.207Z","85b22d183d1e48bcc5362f0c6f803bdea1f2d776ceeb31230e332ca8aba1f5c1"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_V4.0_全球经济周期与系统性危机全流程_预览.png","279435","2026-08-15T17:46:03.408Z","7b38aba0e33678157c6eb49a3a350d3013af4c2f4abd5a522ca30fe8018da762"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_V4.0_全球经济周期与系统性危机全流程.mmd","3982","2026-08-15T17:45:34.096Z","c89d3beea7406f701a5684d2fece05bb2a26b4afe312b1e09c28d15e7a4a72f1"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_V4.0_全球经济周期与系统性危机全流程.svg","158694","2026-08-15T17:46:00.409Z","bf2c79bf71a4a369a91734d3a3317fe6ec1a3e86c2e10687cb1e646af5ca2d6c"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/planbook-style.tex","4983","2026-08-15T12:07:02.117Z","4465cd19bbae7f0f6c33c3fe6cdb1bbaa53fe04e34cf1efec3eb342bbad80b8c"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/计划书/references.bib","7228","2026-08-15T12:05:17.536Z","325b8b87a60a4ff17ed3c01c3292399a7a9422c06aca871cf9afdb0813289991"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/跨国公司黄金硬通货需求调研报告.md","21783","2026-08-14T09:53:40.254Z","bcb10c72d994d999b3aaa6dc1d3197fa6f0d5ecabf9b4a2da6e21fde25037491"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/命题可行性验证报告.md","8429","2026-08-14T15:23:07.639Z","0a8d768ea14dd9944e1b993c24d5485c9ae737fc0e80a6b49186efe45244f27d"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/企业资产配置调研报告.md","24416","2026-08-14T09:28:31.874Z","9ca9ea8832c040e297e965bc2e240a223feee726c68b6014f1ec132dda1973a1"
"ARCHIVE_V1.0","02_方案演进与调研报告/本地原件/题意符合性评估报告.md","9365","2026-08-14T11:37:19.456Z","40274261ec4d1021388476b44058f22d4f3d0b6f505d14efc1fe52b9ac6a173b"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/地缘冲突与制裁篇/01_2022俄乌冲突-外储冻结/案例档案.md","10795","2026-08-14T15:39:20.571Z","38ca61de31aa3259853a3a9ddf8f731ff127fa831e7b9996a9cdb3224bdb7357"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/地缘冲突与制裁篇/02_2022俄罗斯黄金制裁免疫/案例档案.md","9299","2026-08-14T15:39:56.819Z","e2444232ad868b3695fc26bece3b20e0bbf3b775a4e008b7b6423387bc7d6c58"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/地缘冲突与制裁篇/03_2024以色列-伊朗冲突/案例档案.md","8594","2026-08-14T16:39:20.753Z","8ecdfc4fa6a231bd29f6910da7493d973cae89f7f71d11864522218f0cfc696e"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/地缘冲突与制裁篇/04_2012-2013土耳其-伊朗黄金换天然气/案例档案.md","10060","2026-08-14T15:41:12.997Z","d057d8669e89b23b30914046bc2456f01b961cc5309c340c232658e8ac3ba693"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/地缘冲突与制裁篇/05_2019委内瑞拉伦敦黄金冻结/案例档案.md","10256","2026-08-14T15:42:28.831Z","1f80da0956f174443d8424d31f058e18b6992a37d3530362b29bcff965028a22"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/地缘冲突与制裁篇/06_2014克里米亚危机-卢布暴跌/案例档案.md","9137","2026-08-14T15:43:03.481Z","2abedfa0bc2bb4b73717366ac63a19e217295a93ac323fcd98f58a96625840ef"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/地缘冲突与制裁篇/07_2018特朗普对伊制裁/案例档案.md","8991","2026-08-14T15:43:39.369Z","b13566a822205feaa32841ca66c1fd957f1fe190bf5cfe86fcec538e2d49548c"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/地缘冲突与制裁篇/08_2023苏丹内战黄金经济/案例档案.md","9849","2026-08-14T15:44:38.138Z","9534ba2c0b824032ed9abfcea5c0fd3db8262d05c14348fc91563d5c0aa27c10"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/调研方向与跨国企业筛选报告.md","10585","2026-08-14T15:52:00.725Z","be0edfc04bfff8569793ca7f38258694192c192ca55accffb6dd3b253f9138ad"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/01_1929大萧条/案例档案.md","7428","2026-08-14T14:07:26.720Z","957431b19084505f08005bbeee7927dfd21d0a0c473409b517142ea82e00cf92"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/02_1933罗斯福黄金新政/案例档案.md","7952","2026-08-14T14:07:05.503Z","41c175c310fa25d47387304827f48cfaa455bf36835c16ae315400ca68587274"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/03_1971布雷顿森林解体/案例档案.md","7637","2026-08-14T14:07:09.217Z","60cf5753a3aea3ea5f4ef82eb3031587a39509722f38a9b86a451d2685d40f10"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/04_1973-1980滞胀大牛市/案例档案.md","7896","2026-08-14T14:07:18.330Z","0c1aaedf791fe58dead1c9f122b52f95a682fdba0d2b63e9f71c48f169e7d087"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/06_1987黑色星期一/案例档案.md","8557","2026-08-14T14:07:36.292Z","636509e5f9c15a3b4e02ecbf00ba93ebb5e62d6811f2ddd2838c1eeca200b113"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/07_1997亚洲金融危机/案例档案.md","8544","2026-08-14T14:07:50.521Z","46a87119a61e3db5bbaeb6d675567fab247db48663ced81ded9031084d3ca78d"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/08_2000互联网泡沫/案例档案.md","7902","2026-08-14T14:07:09.749Z","4bdebdb6a3168476ab6369fe8d86331bae90e2c7108bba85ee17410c3fc3c7f8"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/09_2008全球金融危机/案例档案.md","7301","2026-08-14T14:07:25.759Z","22426a399cbebdf82f29c0e1eaf6e68ca064377bc61652494d8476e0877ab9b9"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/10_1990日本资产泡沫破裂/案例档案.md","10433","2026-08-14T15:26:00.108Z","e98534562a7563247fcaae993ad008ac6fc44de3e7fa9a70a551ac739e1c378e"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/11_1994墨西哥龙舌兰危机/案例档案.md","10734","2026-08-14T15:27:01.079Z","e4eb351fdcd1418ec31d724c1a48ab4db0b3ae2822b2183353cdc682f081182c"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/11_2013黄金暴跌（反面案例）/案例档案.md","8478","2026-08-14T14:07:34.380Z","38d5d21f2096ca496954e7dcf5b8d45785d8b61b249149cc877622bc40c31aa5"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/12_1998俄罗斯金融危机/案例档案.md","11093","2026-08-14T16:35:30.306Z","57c13ca0555fb0fc44e43e8c083d6dcc0b9ee065b5a243615f2bf02d1debf67b"
"ARCHIVE_V1.0","03_案例库与证据/本地原件/案例库/宏观危机篇/13_2001阿根廷债务危机/案例档案.md","9797","2026-08-14T16:35:53.695Z","8267298becbfdecdfa572bc34c8f7015eff68d87b37331d58ac9255aa1d6037f"
